Source,Target,weight
824006152585379840,705178588723683328,1.0
824006152585379840,433707567,1.0
824006152585379840,800074258294575104,1.0
824006152585379840,824006152585379840,2.0
23317891,955062331,1.0
23317891,37050929,1.0
23317891,517501612,1.0
62070111,180986738,1.0
62070111,761165416479744000,1.0
62070111,860874709,1.0
62070111,2782910563,1.0
4259334800,4870992551,1.0
4578923921,4578923921,1.0
4578923921,718496703842807809,1.0
875942989,840127854,1.0
217575068,758353695331356672,1.0
217575068,562207562,1.0
217575068,250365695,1.0
217575068,865060466,1.0
217575068,745300690524790785,1.0
217575068,42914466,1.0
217575068,518347621,1.0
217575068,3083844539,1.0
217575068,287505023,1.0
21000275,710636057130209281,1.0
552421902,1078364629,1.0
780543746911776772,512592336,1.0
281582041,1446411870,1.0
281582041,29125086,1.0
281582041,27711663,1.0
47245107,1283962532,1.0
60927886,719575907166470148,1.0
60927886,161644944,1.0
708265425998618625,3535919123,1.0
708265425998618625,1013796373,1.0
708265425998618625,4836402993,1.0
708265425998618625,769557895872589825,1.0
708265425998618625,3745023675,1.0
708265425998618625,22040193,1.0
708265425998618625,3676047863,1.0
2490933968,708458185494040576,1.0
2490933968,27777776,1.0
2490933968,88765862,1.0
2490933968,358233532,1.0
2490933968,3063990535,1.0
2490933968,726236936038440960,1.0
50317343,751472723847548928,1.0
50317343,403907893,1.0
50317343,2942539763,1.0
50317343,405067218,1.0
36079719,4861446281,1.0
36079719,107114546,1.0
36079719,525590041,1.0
22292787,21861371,1.0
22292787,2852879686,1.0
745025820347928576,1736256206,1.0
26888151,3180679291,1.0
26888151,48518810,1.0
26888151,1495747434,1.0
26888151,3528734117,1.0
26888151,25974530,1.0
26888151,1666567008,1.0
26888151,3060238624,1.0
26888151,2250588878,1.0
26888151,774010076768169984,1.0
26888151,1849938847,1.0
26888151,35477769,1.0
4510289232,4510289232,1.0
4510289232,2351094276,1.0
4510289232,937104326,1.0
4510289232,705426859195047936,1.0
4510289232,1411272246,1.0
4510289232,1387726382,1.0
4510289232,4465911554,1.0
755589877165621248,710636057130209281,1.0
436910555,785896490497613825,1.0
436910555,404191976,1.0
436910555,2240766774,1.0
188340693,4893786143,1.0
188340693,18401402,1.0
188340693,453507246,1.0
188340693,2479950588,1.0
188340693,133347354,1.0
188340693,13130902,1.0
4347349633,4498771938,1.0
4347349633,3965296277,1.0
4347349633,4029747432,1.0
279294502,768647415289286656,1.0
3390061349,935145523,1.0
2997416048,95926972,1.0
2997416048,772930000651743232,1.0
2997416048,636503667,1.0
2997416048,1976799128,1.0
2997416048,2997416048,2.0
2997416048,3711496576,1.0
33317438,3407135421,1.0
33317438,98764683,1.0
729122378,91390903,1.0
729122378,705178588723683328,1.0
729122378,3376927462,1.0
729122378,115496935,1.0
729122378,702511602952708098,1.0
729122378,2458410882,1.0
728268268482355200,107039908,1.0
728268268482355200,1144118802,1.0
728268268482355200,4639668698,1.0
195738913,786614133672202240,1.0
195738913,1281657223,1.0
67652336,2528186978,1.0
67652336,2802845137,1.0
67652336,768819871362588673,1.0
67652336,125744394,1.0
67652336,69786575,1.0
67652336,4851800139,1.0
67652336,731195365408407552,1.0
67652336,531482624,1.0
67652336,15502432,1.0
67652336,2240033851,1.0
67652336,700693962798067712,1.0
67652336,4856364013,1.0
67652336,26453716,1.0
930871482,96073708,1.0
930871482,126431981,1.0
930871482,43343466,1.0
267310147,267310147,1.0
267310147,395476407,1.0
728820624043483136,773703560143970308,1.0
728820624043483136,776122362475507712,1.0
728820624043483136,770249753409916928,1.0
728820624043483136,471062544,1.0
50608221,2776884871,1.0
722050493443371008,259115841,1.0
4232323161,358385326,1.0
4232323161,756655385914773504,1.0
1396939398,69625887,1.0
785843729781428224,3711496576,1.0
3281671453,947994470,1.0
3281671453,1692595236,1.0
3281671453,3281671453,1.0
2889372518,710636057130209281,1.0
16004747,2686109520,1.0
16004747,574176573,1.0
16004747,2329148937,1.0
16004747,246452808,1.0
16004747,973615898,1.0
16004747,4261421361,1.0
16004747,178830272,1.0
16004747,5950272,1.0
16004747,791418011076943872,1.0
3061683608,21095477,1.0
69800408,4909663939,1.0
2219308640,415175014,1.0
905898240,18587394,1.0
905898240,709165943297937409,1.0
905898240,291482799,1.0
905898240,4833989219,1.0
905898240,2746764054,1.0
905898240,726270016119697408,1.0
905898240,96655856,1.0
905898240,703568996851777536,1.0
905898240,1390705843,1.0
905898240,756567239302799360,1.0
905898240,3228692530,1.0
905898240,835791074,1.0
787444451228606464,24721692,1.0
787444451228606464,3519034157,1.0
787444451228606464,713361782,1.0
787444451228606464,787684256499769344,1.0
725824403821449216,32951070,1.0
725824403821449216,2767657664,1.0
14962957,761439389364826112,1.0
14962957,320307136,1.0
14962957,329167984,1.0
14962957,26246387,1.0
14962957,130203314,1.0
14962957,991417058,1.0
14962957,40037619,1.0
14962957,1226167963,1.0
14962957,713408458473639936,1.0
254782844,570115053,1.0
254782844,2618573184,1.0
254782844,726492410725978113,1.0
254782844,713469726488465410,1.0
254782844,790649024303009793,1.0
245605402,299046498,1.0
245605402,35751240,1.0
245605402,247432690,1.0
245605402,37398878,1.0
245605402,394231278,1.0
896115764,2490389310,1.0
896115764,704865315335892992,1.0
2603407614,67903191,1.0
2603407614,3617733732,1.0
696459996603813888,570115053,1.0
696459996603813888,794531090967003136,1.0
696459996603813888,21095477,1.0
696459996603813888,227543172,1.0
696459996603813888,18220885,1.0
696459996603813888,738580093866385408,1.0
696459996603813888,70838833,1.0
696459996603813888,415951586,1.0
696459996603813888,890017790,1.0
714614269032198144,3020425427,1.0
714614269032198144,719575907166470148,1.0
714614269032198144,30742952,1.0
714614269032198144,747887591547101184,1.0
714614269032198144,426318954,1.0
714614269032198144,3385362887,1.0
714614269032198144,1593967615,1.0
714614269032198144,2289955818,1.0
714614269032198144,705450758490218496,1.0
714614269032198144,57603422,1.0
714614269032198144,3937790773,1.0
714614269032198144,263829580,1.0
714614269032198144,3742043794,2.0
714614269032198144,60730035,1.0
714614269032198144,430257546,1.0
714614269032198144,745569479346757632,1.0
714614269032198144,738509183952113664,1.0
3153169857,69013390,1.0
3153169857,120025039,1.0
933693476,723896723794440193,1.0
933693476,34974207,1.0
933693476,2530520976,1.0
933693476,64912564,1.0
933693476,475356042,1.0
933693476,2272203114,1.0
933693476,2854551200,1.0
933693476,746884602132897792,1.0
933693476,137716570,1.0
933693476,757989565600858112,1.0
933693476,933693476,2.0
933693476,705441738391838720,1.0
933693476,37361963,2.0
933693476,131129676,1.0
933693476,552335271,2.0
933693476,786412185383677953,1.0
933693476,1406751253,1.0
933693476,4028788342,1.0
933693476,269494264,1.0
933693476,944010049,2.0
933693476,720800661500203009,1.0
933693476,192692803,1.0
933693476,3648811994,1.0
933693476,713583198026997760,1.0
933693476,876506509,1.0
288583506,237140311,1.0
582135529,18492571,1.0
582135529,152777701,1.0
582135529,3214757596,1.0
582135529,4603626500,1.0
582135529,789877763641446401,1.0
582135529,118143600,1.0
582135529,758429841972686848,1.0
582135529,2440491916,1.0
582135529,582135529,1.0
582135529,4729637907,1.0
582135529,4569256400,1.0
582135529,707097541968588800,1.0
582135529,1640975034,1.0
582135529,263504882,1.0
582135529,114572222,1.0
582135529,1148181343,1.0
582135529,4615390939,1.0
582135529,1289813305,1.0
582135529,15603383,1.0
582135529,42335390,1.0
582135529,1213293126,1.0
582135529,775575339259027456,1.0
582135529,16963034,1.0
582135529,1921517018,1.0
582135529,1048774327,1.0
582135529,4893882332,1.0
582135529,2561850400,1.0
582135529,23433605,1.0
582135529,4760886682,1.0
582135529,2906351399,1.0
582135529,746473869293330432,1.0
582135529,3106208237,1.0
582135529,793148462216773632,1.0
582135529,3528734117,1.0
582135529,3279690919,1.0
582135529,33506922,1.0
582135529,745591364,1.0
582135529,4291655293,1.0
582135529,430925352,1.0
582135529,138579487,1.0
582135529,4255740974,1.0
582135529,773432508260179968,1.0
582135529,715135935156002816,1.0
582135529,752841114336493568,1.0
582135529,73128845,1.0
582135529,45041081,1.0
582135529,764601975505911808,1.0
582135529,509384598,1.0
582135529,513559496,1.0
582135529,3180679291,1.0
582135529,3617733732,1.0
582135529,2889990600,1.0
582135529,2949311052,1.0
582135529,1199122891,1.0
582135529,482933199,1.0
582135529,774590354133774336,1.0
582135529,762788716523950080,1.0
582135529,742109971152674816,1.0
582135529,3325053703,1.0
582135529,16592046,1.0
704028193766772736,2935444782,1.0
273376463,111957826,1.0
273376463,409525621,1.0
273376463,50177875,1.0
273376463,34052852,1.0
273376463,74144130,1.0
273376463,864725287,1.0
1319667026,836628960,1.0
1319667026,4197484935,1.0
1319667026,162301746,1.0
1319667026,708087467,1.0
1319667026,3197757102,1.0
1319667026,727285854,1.0
1319667026,3927572774,1.0
1319667026,16055100,1.0
1319667026,20517889,1.0
1319667026,51967388,1.0
1319667026,4696541605,1.0
1319667026,229732637,1.0
1319667026,3321952723,1.0
1319667026,2796332422,1.0
1319667026,382295125,1.0
1319667026,1979304396,1.0
1319667026,4886213447,1.0
1319667026,3406355121,1.0
1319667026,3622223535,1.0
1319667026,4659654224,1.0
1319667026,3522115816,1.0
1319667026,773524731421192192,1.0
50417872,380087033,1.0
50417872,4197484935,1.0
50417872,340499901,1.0
50417872,30974710,1.0
50417872,441197202,1.0
777840443241402372,109960811,1.0
777840443241402372,21095477,1.0
777840443241402372,104990272,1.0
790203677592080384,511418873,1.0
790203677592080384,747107404714807300,1.0
3261795973,710134431047098368,1.0
3261795973,26277130,1.0
765211440118628352,25300494,1.0
765211440118628352,97268787,1.0
2270554398,49169452,1.0
72426152,22261699,1.0
21326212,382219862,1.0
21326212,1539042794,1.0
21326212,4445498741,1.0
21326212,709907306255810560,1.0
709028843772731394,754638668191653888,1.0
709028843772731394,4454359240,1.0
709028843772731394,2504981221,1.0
709028843772731394,2906351399,1.0
709028843772731394,73025974,1.0
1385192168,524349790,1.0
3914047581,2305853304,2.0
3914047581,334189096,1.0
3914047581,86158601,1.0
3914047581,1957816716,1.0
3914047581,1428794820,1.0
3914047581,27435320,1.0
3914047581,29155874,1.0
3914047581,26246387,1.0
3914047581,757998745724162048,1.0
3914047581,722420172124852224,2.0
3914047581,2821352243,1.0
3914047581,3959778976,1.0
3914047581,2256955180,1.0
3914047581,230739131,1.0
3914047581,786189934868701184,1.0
3914047581,378525804,1.0
3914047581,373697514,1.0
3914047581,3961244363,2.0
3914047581,515412582,1.0
3914047581,1024851235,1.0
3914047581,2315451122,2.0
3914047581,394916752,1.0
3914047581,2869678709,1.0
3914047581,2937854619,1.0
3914047581,2937726345,1.0
3914047581,3306434286,1.0
3914047581,763157274529497088,1.0
3914047581,1299258126,1.0
3914047581,708771615966822401,1.0
3914047581,705245147726917633,1.0
3914047581,3167133651,1.0
3914047581,2345326239,2.0
3914047581,4796151861,1.0
3914047581,773952818755538945,1.0
3914047581,21965432,1.0
3914047581,719214065000824832,1.0
3914047581,777206389181644800,2.0
3914047581,404341852,1.0
3914047581,3468586467,1.0
3914047581,756274853871845376,1.0
3914047581,438827648,1.0
3914047581,26732837,1.0
3914047581,1034417863,1.0
3914047581,542961492,1.0
3914047581,992310697,1.0
3914047581,762551773940768768,1.0
3914047581,353426909,1.0
3914047581,4139076737,1.0
3914047581,121429129,1.0
3914047581,177092966,1.0
3914047581,1247491603,2.0
3914047581,753447939033423873,2.0
3914047581,1087699130,1.0
3914047581,789851520464486400,1.0
3914047581,235698522,2.0
3914047581,438043977,1.0
3914047581,3327788605,1.0
3914047581,780882356315971584,2.0
3914047581,1612085407,1.0
3914047581,4251338118,1.0
3914047581,755547306,1.0
3914047581,776884843514822656,1.0
3914047581,36106531,1.0
3914047581,15313592,1.0
3914047581,490834665,1.0
3914047581,3617733732,1.0
3914047581,784937228212600833,1.0
3914047581,787684256499769344,1.0
3914047581,49880968,1.0
3914047581,774835929856999424,1.0
3914047581,21044127,1.0
3914047581,2424564421,1.0
3914047581,775432673439338497,1.0
3914047581,788384602960297984,1.0
3914047581,144742947,1.0
3914047581,787155383231971328,2.0
3914047581,851540730,1.0
3914047581,1581496496,1.0
3914047581,3335841262,1.0
3914047581,91655528,1.0
3914047581,21765641,1.0
3914047581,27831941,1.0
3914047581,3325053703,1.0
3914047581,3295853040,1.0
579936874,601019861,1.0
1275620544,2148839571,1.0
1275620544,1225691011,1.0
1275620544,1189981854,1.0
1275620544,489374582,1.0
1275620544,399553357,1.0
1275620544,1176618985,1.0
1275620544,1392799814,1.0
1275620544,588180335,1.0
1275620544,3159816119,1.0
1275620544,710589026840002561,1.0
1275620544,3179850712,1.0
1275620544,4881267029,1.0
1275620544,585968039,1.0
1275620544,317975293,1.0
1275620544,792143893001302016,1.0
1275620544,2979050746,1.0
1275620544,731103578132230144,1.0
1275620544,2433235432,1.0
1275620544,3176594760,1.0
1275620544,738637670,1.0
1275620544,1346996612,1.0
1275620544,148394035,1.0
1275620544,2562814182,1.0
1275620544,2999332065,1.0
1275620544,507746291,1.0
1275620544,1224996284,1.0
310548781,3390098350,1.0
310548781,1522753381,1.0
310548781,129248147,1.0
310548781,1975071793,1.0
1575689569,287668387,1.0
1575689569,1233457099,1.0
1575689569,69585681,1.0
1575689569,3551147605,1.0
1575689569,1400943320,1.0
1575689569,2894256669,2.0
1575689569,4086271932,1.0
1575689569,884311340,2.0
1575689569,3883907000,2.0
1575689569,558294779,1.0
1575689569,4925162165,1.0
1575689569,144389150,1.0
1575689569,811628198,1.0
1575689569,433703539,2.0
1575689569,705674442412793856,1.0
1575689569,787944328970788866,1.0
1575689569,345858289,1.0
1575689569,705204981645725698,1.0
1575689569,2823620637,1.0
1575689569,824754061,1.0
1575689569,359524918,2.0
1575689569,767171236598206464,1.0
1575689569,718157189253234689,1.0
1575689569,784606740507725826,1.0
1575689569,4879865781,2.0
1575689569,1081566852,1.0
1575689569,754720098393272320,1.0
1575689569,3517723337,1.0
1575689569,705441738391838720,1.0
1575689569,763496537624350724,1.0
1575689569,62493973,1.0
1575689569,3946780887,1.0
1575689569,3887865972,1.0
1575689569,490834665,2.0
1575689569,3225075195,1.0
1575689569,174523869,1.0
1575689569,14526784,2.0
1575689569,29315398,1.0
1575689569,2194393136,1.0
1575689569,591951432,1.0
1575689569,48467882,1.0
1575689569,1526553212,1.0
1575689569,887998063,1.0
1575689569,929057557,1.0
1575689569,518740768,1.0
1575689569,856441238,1.0
1575689569,61305465,1.0
1575689569,2458996693,1.0
1575689569,784813082371588096,1.0
1575689569,3270298494,1.0
1575689569,381789114,1.0
1575689569,21874225,1.0
1575689569,713386746856255488,1.0
1575689569,454197368,1.0
1575689569,3001383634,1.0
1575689569,206086913,1.0
1575689569,782556135354015744,1.0
1575689569,3384385671,1.0
1575689569,759046543307440130,1.0
1575689569,63198085,1.0
1575689569,631781675,1.0
1575689569,56768796,1.0
1575689569,3358431453,1.0
1575689569,2949051936,1.0
1575689569,713583198026997760,1.0
1575689569,4449043152,1.0
1575689569,1017189240,1.0
1575689569,25065527,1.0
1575689569,885741559,1.0
1575689569,4879397079,1.0
1575689569,91390903,1.0
1575689569,4085135908,1.0
1575689569,108385758,1.0
1575689569,22367546,1.0
1575689569,4865974714,2.0
1575689569,3167639097,1.0
1575689569,726236936038440960,2.0
1575689569,1341994849,2.0
1575689569,226595490,1.0
1575689569,853766604,1.0
1575689569,734682019431645185,2.0
1575689569,82770282,2.0
1575689569,4029747432,1.0
1575689569,198824594,1.0
1575689569,4492393098,1.0
1575689569,3228980468,1.0
1575689569,4836402993,1.0
1575689569,43361042,1.0
1575689569,758010931452350465,1.0
1575689569,21423579,1.0
1575689569,3499636752,1.0
1575689569,960407670,2.0
1575689569,4718357002,2.0
1575689569,421081811,1.0
1575689569,728616248439939072,1.0
1575689569,29370878,1.0
1575689569,493926139,1.0
1575689569,702511602952708098,1.0
1575689569,49387997,1.0
1575689569,88929040,1.0
1575689569,585968039,1.0
1575689569,31841023,1.0
1575689569,791311721491226624,1.0
1575689569,1372235592,1.0
1575689569,4860394491,1.0
1575689569,709069031173525504,1.0
1575689569,743800296846008320,1.0
1575689569,732012116,1.0
1575689569,1247491603,1.0
1575689569,120333328,1.0
1575689569,747332537966436352,1.0
1575689569,77499983,1.0
1575689569,763130254231756802,1.0
1575689569,350335797,1.0
1575689569,28534205,1.0
1575689569,79523499,1.0
1575689569,798530833,1.0
1575689569,3176775109,1.0
1575689569,3622223535,1.0
1575689569,1122141583,1.0
1575689569,1575689569,11.0
1575689569,23197499,1.0
1575689569,759043134751813632,1.0
1575689569,24226326,2.0
1575689569,751204406197153792,1.0
1575689569,1838538889,1.0
1575689569,2944280244,1.0
1575689569,899200940,1.0
1575689569,1288931610,1.0
1575689569,738955727339986944,1.0
1575689569,764193100944203776,2.0
1575689569,715689827899813888,1.0
1575689569,444820039,1.0
1575689569,290842086,2.0
1575689569,159478788,1.0
1575689569,766895643218575360,1.0
1575689569,247269447,1.0
1575689569,2812189554,1.0
1575689569,59769244,1.0
1575689569,51096249,1.0
1575689569,3379450024,1.0
1575689569,565112744,1.0
1575689569,23701438,1.0
1575689569,437895198,1.0
1575689569,749940685948739585,1.0
1575689569,3310100744,1.0
1575689569,4632597974,1.0
1575689569,832250910,1.0
1575689569,540224975,2.0
1575689569,791796448958541824,1.0
1575689569,253848000,1.0
